species_id,eng_name_key,kor_name_key,name,form_key,type_a,type_b,generation,Gender_Unknown,Gender_Male,Gender_Female,Egg_Steps,Egg_Group1,Egg_Group2,Get_Rate,Experience_Type,Category,HP,A,B,C,D,S,Total
735,Gumshoos,형사구스,Gumshoos,Default,Normal,None,7,FALSE,50,50,15,Ground,,127,MediumFast,Ordinary,88,110,60,55,60,45,418
736,Grubbin,턱지충이,Grubbin,Default,Bug,None,7,FALSE,50,50,15,Bug,,255,MediumFast,Ordinary,47,62,45,55,45,46,300
737,Charjabug,전지충이,Charjabug,Default,Bug,Electric,7,FALSE,50,50,15,Bug,,120,MediumFast,Ordinary,57,82,95,55,75,36,400
738,Vikavolt,투구뿌논,Vikavolt,Default,Bug,Electric,7,FALSE,50,50,15,Bug,,45,MediumFast,Ordinary,77,70,90,145,75,43,500
739,Crabrawler,오기지게,Crabrawler,Default,Fighting,None,7,FALSE,50,50,20,Water3,,225,MediumFast,Ordinary,47,82,57,42,47,63,338
740,Crabominable,모단단게,Crabominable,Default,Fighting,Ice,7,FALSE,50,50,20,Water3,,60,MediumFast,Ordinary,97,132,77,62,67,43,478
741,Oricorio,춤추새,Oricorio Baile Style,Baile,Fire,Flying,7,FALSE,25,75,20,Flying,,45,MediumFast,Ordinary,75,70,70,98,70,93,476
741,Oricorio,춤추새,Oricorio Pom-Pom Style,Pom-Pom,Electric,Flying,7,FALSE,25,75,20,Flying,,45,MediumFast,Ordinary,75,70,70,98,70,93,476
741,Oricorio,춤추새,Oricorio Pa'u Style,Pa'u,Psychic,Flying,7,FALSE,25,75,20,Flying,,45,MediumFast,Ordinary,75,70,70,98,70,93,476
741,Oricorio,춤추새,Oricorio Sensu Style,Sensu,Ghost,Flying,7,FALSE,25,75,20,Flying,,45,MediumFast,Ordinary,75,70,70,98,70,93,476
742,Cutiefly,에블리,Cutiefly,Default,Bug,Fairy,7,FALSE,50,50,20,Bug,Fairy,190,MediumFast,Ordinary,40,45,40,55,40,84,304
743,Ribombee,에리본,Ribombee,Default,Bug,Fairy,7,FALSE,50,50,20,Bug,Fairy,75,MediumFast,Ordinary,60,55,60,95,70,124,464
744,Rockruff,암멍이,Rockruff,Default,Rock,None,7,FALSE,50,50,15,Ground,,190,MediumFast,Ordinary,45,65,40,30,40,60,280
745,Lycanroc,루가루암,Lycanroc Midday Form,Midday,Rock,None,7,FALSE,50,50,15,Ground,,90,MediumFast,Ordinary,75,115,65,55,65,112,487
745,Lycanroc,루가루암,Lycanroc Midnight Form,Midnight,Rock,None,7,FALSE,50,50,15,Ground,,90,MediumFast,Ordinary,85,115,75,55,75,82,487
745,Lycanroc,루가루암,Lycanroc Dusk Form,Dusk,Rock,None,7,FALSE,50,50,15,Ground,,90,MediumFast,Ordinary,75,117,65,55,65,110,487
746,Wishiwashi,약어리,Wishiwashi Solo Form,Solo,Water,None,7,FALSE,50,50,15,Water2,,60,Fast,Ordinary,45,20,20,25,25,40,175
746,Wishiwashi,약어리,Wishiwashi School Form,School,Water,None,7,FALSE,50,50,15,Water2,,60,Fast,Ordinary,45,140,130,140,135,30,620
747,Mareanie,시마사리,Mareanie,Default,Poison,Water,7,FALSE,50,50,20,Water1,,190,MediumFast,Ordinary,50,53,62,43,52,45,305
748,Toxapex,더시마사리,Toxapex,Default,Poison,Water,7,FALSE,50,50,20,Water1,,75,MediumFast,Ordinary,50,63,152,53,142,35,495
749,Mudbray,머드나기,Mudbray,Default,Ground,None,7,FALSE,50,50,20,Ground,,190,MediumFast,Ordinary,70,100,70,45,55,45,385
750,Mudsdale,만마드,Mudsdale,Default,Ground,None,7,FALSE,50,50,20,Ground,,60,MediumFast,Ordinary,100,125,100,55,85,35,500
751,Dewpider,물거미,Dewpider,Default,Water,Bug,7,FALSE,50,50,15,Water1,Bug,200,MediumFast,Ordinary,38,40,52,40,72,27,269
752,Araquanid,깨비물거미,Araquanid,Default,Water,Bug,7,FALSE,50,50,15,Water1,Bug,100,MediumFast,Ordinary,68,70,92,50,132,42,454
753,Fomantis,짜랑랑,Fomantis,Default,Grass,None,7,FALSE,50,50,20,Grass,,190,MediumFast,Ordinary,40,55,35,50,35,35,250
754,Lurantis,라란티스,Lurantis,Default,Grass,None,7,FALSE,50,50,20,Grass,,75,MediumFast,Ordinary,70,105,90,80,90,45,480
755,Morelull,자마슈,Morelull,Default,Grass,Fairy,7,FALSE,50,50,20,Grass,,190,MediumFast,Ordinary,40,35,55,65,75,15,285
756,Shiinotic,마셰이드,Shiinotic,Default,Grass,Fairy,7,FALSE,50,50,20,Grass,,75,MediumFast,Ordinary,60,45,80,90,100,30,405
757,Salandit,야도뇽,Salandit,Default,Poison,Fire,7,FALSE,87.5,12.5,20,Monster,Dragon,120,MediumFast,Ordinary,48,44,40,71,40,77,320
758,Salazzle,염뉴트,Salazzle,Default,Poison,Fire,7,FALSE,0,100,20,Monster,Dragon,45,MediumFast,Ordinary,68,64,60,111,60,117,480
759,Stufful,포곰곰,Stufful,Default,Normal,Fighting,7,FALSE,50,50,15,Ground,,140,MediumFast,Ordinary,70,75,50,45,50,50,340
760,Bewear,이븐곰,Bewear,Default,Normal,Fighting,7,FALSE,50,50,15,Ground,,70,MediumFast,Ordinary,120,125,80,55,60,60,500
761,Bounsweet,달콤아,Bounsweet,Default,Grass,None,7,FALSE,0,100,20,Grass,,235,MediumSlow,Ordinary,42,30,38,30,38,32,210
762,Steenee,달무리나,Steenee,Default,Grass,None,7,FALSE,0,100,20,Grass,,120,MediumSlow,Ordinary,52,40,48,40,48,62,290
763,Tsareena,달코퀸,Tsareena,Default,Grass,None,7,FALSE,0,100,20,Grass,,45,MediumSlow,Ordinary,72,120,98,50,98,72,510
764,Comfey,큐아링,Comfey,Default,Fairy,None,7,FALSE,25,75,20,Grass,,60,Fast,Ordinary,51,52,90,82,110,100,485
765,Oranguru,하랑우탄,Oranguru,Default,Normal,Psychic,7,FALSE,50,50,20,Ground,,45,Slow,Ordinary,90,60,80,90,110,60,490
766,Passimian,내던숭이,Passimian,Default,Fighting,None,7,FALSE,50,50,20,Ground,,45,Slow,Ordinary,100,120,90,40,60,80,490
767,Wimpod,꼬시레,Wimpod,Default,Bug,Water,7,FALSE,50,50,20,Bug,Water3,90,MediumFast,Ordinary,25,35,40,20,30,80,230
768,Golisopod,갑주무사,Golisopod,Default,Bug,Water,7,FALSE,50,50,20,Bug,Water3,45,MediumFast,Ordinary,75,125,140,60,90,40,530
769,Sandygast,모래꿍,Sandygast,Default,Ghost,Ground,7,FALSE,50,50,15,Amorphous,,140,MediumFast,Ordinary,55,55,80,70,45,15,320
770,Palossand,모래성이당,Palossand,Default,Ghost,Ground,7,FALSE,50,50,15,Amorphous,,60,MediumFast,Ordinary,85,75,110,100,75,35,480
771,Pyukumuku,해무기,Pyukumuku,Default,Water,None,7,FALSE,50,50,15,Water1,,60,Fast,Ordinary,55,60,130,30,130,5,410
772,Type: Null,타입: 널,Type: Null,Default,Normal,None,7,TRUE,0,0,120,Undiscovered,,3,Slow,Semi-Legendary,95,95,95,95,95,59,534
773,Silvally,실버디,Silvally,Default,Normal,None,7,TRUE,0,0,120,Undiscovered,,3,Slow,Semi-Legendary,95,95,95,95,95,95,570
774,Minior,메테노,Minior Meteor Form,Meteor,Rock,Flying,7,TRUE,0,0,25,Mineral,,30,MediumSlow,Ordinary,60,60,100,60,100,60,440
774,Minior,메테노,Minior Red Core,Red,Rock,Flying,7,TRUE,0,0,25,Mineral,,255,MediumSlow,Ordinary,60,100,60,100,60,120,500
774,Minior,메테노,Minior Orange Core,Orange,Rock,Flying,7,TRUE,0,0,25,Mineral,,255,MediumSlow,Ordinary,60,100,60,100,60,120,500
774,Minior,메테노,Minior Yellow Core,Yellow,Rock,Flying,7,TRUE,0,0,25,Mineral,,255,MediumSlow,Ordinary,60,100,60,100,60,120,500
774,Minior,메테노,Minior Green Core,Green,Rock,Flying,7,TRUE,0,0,25,Mineral,,255,MediumSlow,Ordinary,60,100,60,100,60,120,500
774,Minior,메테노,Minior Blue Core,Blue,Rock,Flying,7,TRUE,0,0,25,Mineral,,255,MediumSlow,Ordinary,60,100,60,100,60,120,500
774,Minior,메테노,Minior Indigo Core,Indigo,Rock,Flying,7,TRUE,0,0,25,Mineral,,255,MediumSlow,Ordinary,60,100,60,100,60,120,500
774,Minior,메테노,Minior Purple Core,Purple,Rock,Flying,7,TRUE,0,0,25,Mineral,,255,MediumSlow,Ordinary,60,100,60,100,60,120,500
775,Komala,자말라,Komala,Default,Normal,None,7,FALSE,50,50,20,Ground,,45,Slow,Ordinary,65,115,65,75,95,65,480
776,Turtonator,폭거북스,Turtonator,Default,Fire,Dragon,7,FALSE,50,50,20,Monster,Dragon,70,MediumFast,Ordinary,60,78,135,91,85,36,485
777,Togedemaru,토게데마루,Togedemaru,Default,Electric,Steel,7,FALSE,50,50,10,Ground,Fairy,180,MediumFast,Ordinary,65,98,63,40,73,96,435
778,Mimikyu,따라큐,Mimikyu,Default,Ghost,Fairy,7,FALSE,50,50,20,Amorphous,,45,MediumFast,Ordinary,55,90,80,50,105,96,476
779,Bruxish,치갈기,Bruxish,Default,Water,Psychic,7,FALSE,50,50,15,Water2,,80,MediumFast,Ordinary,68,105,70,70,70,92,475
780,Drampa,할비롱,Drampa,Default,Normal,Dragon,7,FALSE,50,50,20,Monster,Dragon,70,MediumFast,Ordinary,78,60,85,135,91,36,485
781,Dhelmise,타타륜,Dhelmise,Default,Ghost,Grass,7,TRUE,0,0,25,Mineral,,25,MediumFast,Ordinary,70,131,100,86,90,40,517
782,Jangmo-o,짜랑꼬,Jangmo-o,Default,Dragon,None,7,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,45,55,65,45,45,45,300
783,Hakamo-o,짜랑고우,Hakamo-o,Default,Dragon,Fighting,7,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,55,75,90,65,70,65,420
784,Kommo-o,짜랑고우거,Kommo-o,Default,Dragon,Fighting,7,FALSE,50,50,40,Dragon,,45,Slow,Ordinary,75,110,125,100,105,85,600
785,Tapu Koko,카푸꼬꼬꼭,Tapu Koko,Default,Electric,Fairy,7,TRUE,0,0,15,Undiscovered,,3,Slow,Semi-Legendary,70,115,85,95,75,130,570
786,Tapu Lele,카푸나비나,Tapu Lele,Default,Psychic,Fairy,7,TRUE,0,0,15,Undiscovered,,3,Slow,Semi-Legendary,70,85,75,130,115,95,570
787,Tapu Bulu,카푸브루루,Tapu Bulu,Default,Grass,Fairy,7,TRUE,0,0,15,Undiscovered,,3,Slow,Semi-Legendary,70,130,115,85,95,75,570
788,Tapu Fini,카푸느지느,Tapu Fini,Default,Water,Fairy,7,TRUE,0,0,15,Undiscovered,,3,Slow,Semi-Legendary,70,75,115,95,130,85,570
789,Cosmog,코스모그,Cosmog,Default,Psychic,None,7,TRUE,0,0,120,Undiscovered,,45,Slow,Legendary,43,29,31,29,31,37,200
790,Cosmoem,코스모움,Cosmoem,Default,Psychic,None,7,TRUE,0,0,120,Undiscovered,,45,Slow,Legendary,43,29,131,29,131,37,400
791,Solgaleo,솔가레오,Solgaleo,Default,Psychic,Steel,7,TRUE,0,0,120,Undiscovered,,45,Slow,Legendary,137,137,107,113,89,97,680
792,Lunala,루나아라,Lunala,Default,Psychic,Ghost,7,TRUE,0,0,120,Undiscovered,,45,Slow,Legendary,137,113,89,137,107,97,680
793,Nihilego,텅비드,Nihilego,Default,Rock,Poison,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,109,53,47,127,131,103,570
794,Buzzwole,매시붕,Buzzwole,Default,Bug,Fighting,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,107,139,139,53,53,79,570
795,Pheromosa,페로코체,Pheromosa,Default,Bug,Fighting,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,71,137,37,137,37,151,570
796,Xurkitree,전수목,Xurkitree,Default,Electric,None,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,83,89,71,173,71,83,570
797,Celesteela,철화구야,Celesteela,Default,Steel,Flying,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,97,101,103,107,101,61,570
798,Kartana,종이신도,Kartana,Default,Grass,Steel,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,59,181,131,59,31,109,570
799,Guzzlord,악식킹,Guzzlord,Default,Dark,Dragon,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,223,101,53,97,53,43,570
800,Necrozma,네크로즈마,Necrozma,Default,Psychic,None,7,TRUE,0,0,120,Undiscovered,,255,Slow,Legendary,97,107,101,127,89,79,600
800,Necrozma,네크로즈마,Dusk Mane Necrozma,Dusk Mane,Psychic,Steel,7,TRUE,0,0,120,Undiscovered,,255,Slow,Legendary,97,157,127,113,109,77,680
800,Necrozma,네크로즈마,Dawn Wings Necrozma,Dawn Wings,Psychic,Ghost,7,TRUE,0,0,120,Undiscovered,,255,Slow,Legendary,97,113,109,157,127,77,680
800,Necrozma,네크로즈마,Ultra Necrozma,Ultra,Psychic,Dragon,7,TRUE,0,0,120,Undiscovered,,255,Slow,Legendary,97,167,97,167,97,129,754
801,Magearna,마기아나,Magearna,Default,Steel,Fairy,7,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,80,95,115,130,115,65,600
802,Marshadow,마샤도,Marshadow,Default,Fighting,Ghost,7,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,90,125,80,90,90,125,600
803,Poipole,베베놈,Poipole,Default,Poison,None,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,67,73,67,73,67,73,420
804,Naganadel,아고용,Naganadel,Default,Poison,Dragon,7,TRUE,0,0,120,Undiscovered,,45,Slow,Semi-Legendary,73,73,73,127,73,121,540
805,Stakataka,차곡차곡,Stakataka,Default,Rock,Steel,7,TRUE,0,0,120,Undiscovered,,30,Slow,Semi-Legendary,61,131,211,53,101,13,570
806,Blacephalon,두파팡,Blacephalon,Default,Fire,Ghost,7,TRUE,0,0,120,Undiscovered,,30,Slow,Semi-Legendary,53,127,53,151,79,107,570
807,Zeraora,제라오라,Zeraora,Default,Electric,None,7,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,88,112,75,102,80,143,600
808,Meltan,멜탄,Meltan,Default,Steel,None,7,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,46,65,65,55,35,34,300
809,Melmetal,멜메탈,Melmetal,Default,Steel,None,7,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,135,143,143,80,65,34,600
810,Grookey,흥나숭,Grookey,Default,Grass,None,8,FALSE,87.5,12.5,20,Ground,Grass,45,MediumSlow,Ordinary,50,65,50,40,40,65,310
811,Thwackey,채키몽,Thwackey,Default,Grass,None,8,FALSE,87.5,12.5,20,Ground,Grass,45,MediumSlow,Ordinary,70,85,70,55,60,80,420
812,Rillaboom,고릴타,Rillaboom,Default,Grass,None,8,FALSE,87.5,12.5,20,Ground,Grass,45,MediumSlow,Ordinary,100,125,90,60,70,85,530
813,Scorbunny,염버니,Scorbunny,Default,Fire,None,8,FALSE,87.5,12.5,20,Ground,Human-Like,45,MediumSlow,Ordinary,50,71,40,40,40,69,310
814,Raboot,래비풋,Raboot,Default,Fire,None,8,FALSE,87.5,12.5,20,Ground,Human-Like,45,MediumSlow,Ordinary,65,86,60,55,60,94,420
815,Cinderace,에이스번,Cinderace,Default,Fire,None,8,FALSE,87.5,12.5,20,Ground,Human-Like,45,MediumSlow,Ordinary,80,116,75,65,75,119,530
816,Sobble,울머기,Sobble,Default,Water,None,8,FALSE,87.5,12.5,20,Water1,Ground,45,MediumSlow,Ordinary,50,40,40,70,40,70,310
817,Drizzile,누겔레온,Drizzile,Default,Water,None,8,FALSE,87.5,12.5,20,Water1,Ground,45,MediumSlow,Ordinary,65,60,55,95,55,90,420
818,Inteleon,인텔리레온,Inteleon,Default,Water,None,8,FALSE,87.5,12.5,20,Water1,Ground,45,MediumSlow,Ordinary,70,85,65,125,65,120,530
819,Skwovet,탐리스,Skwovet,Default,Normal,None,8,FALSE,50,50,20,Ground,,255,MediumFast,Ordinary,70,55,55,35,35,25,275
820,Greedent,요씽리스,Greedent,Default,Normal,None,8,FALSE,50,50,20,Ground,,90,MediumFast,Ordinary,120,95,95,55,75,20,460
821,Rookidee,파라꼬,Rookidee,Default,Flying,None,8,FALSE,50,50,15,Flying,,255,MediumSlow,Ordinary,38,47,35,33,35,57,245
822,Corvisquire,파크로우,Corvisquire,Default,Flying,None,8,FALSE,50,50,15,Flying,,120,MediumSlow,Ordinary,68,67,55,43,55,77,365
823,Corviknight,아머까오,Corviknight,Default,Flying,Steel,8,FALSE,50,50,15,Flying,,45,MediumSlow,Ordinary,98,87,105,53,85,67,495
824,Blipbug,두루지벌레,Blipbug,Default,Bug,None,8,FALSE,50,50,15,Bug,,255,MediumFast,Ordinary,25,20,20,25,45,45,180
825,Dottler,레돔벌레,Dottler,Default,Bug,Psychic,8,FALSE,50,50,15,Bug,,120,MediumFast,Ordinary,50,35,80,50,90,30,335
826,Orbeetle,이올브,Orbeetle,Default,Bug,Psychic,8,FALSE,50,50,15,Bug,,45,MediumFast,Ordinary,60,45,110,80,120,90,505
827,Nickit,훔처우,Nickit,Default,Dark,None,8,FALSE,50,50,15,Ground,,255,Fast,Ordinary,40,28,28,47,52,50,245
828,Thievul,폭슬라이,Thievul,Default,Dark,None,8,FALSE,50,50,15,Ground,,127,Fast,Ordinary,70,58,58,87,92,90,455
829,Gossifleur,꼬모카,Gossifleur,Default,Grass,None,8,FALSE,50,50,20,Grass,,190,MediumFast,Ordinary,40,40,60,40,60,10,250
830,Eldegoss,백솜모카,Eldegoss,Default,Grass,None,8,FALSE,50,50,20,Grass,,75,MediumFast,Ordinary,60,50,90,80,120,60,460
831,Wooloo,우르,Wooloo,Default,Normal,None,8,FALSE,50,50,15,Ground,,255,MediumFast,Ordinary,42,40,55,40,45,48,270
832,Dubwool,배우르,Dubwool,Default,Normal,None,8,FALSE,50,50,15,Ground,,127,MediumFast,Ordinary,72,80,100,60,90,88,490
833,Chewtle,깨물부기,Chewtle,Default,Water,None,8,FALSE,50,50,20,Monster,Water1,255,MediumFast,Ordinary,50,64,50,38,38,44,284
834,Drednaw,갈가부기,Drednaw,Default,Water,Rock,8,FALSE,50,50,20,Monster,Water1,75,MediumFast,Ordinary,90,115,90,48,68,74,485
835,Yamper,멍파치,Yamper,Default,Electric,None,8,FALSE,50,50,20,Ground,,255,Fast,Ordinary,59,45,50,40,50,26,270
836,Boltund,펄스멍,Boltund,Default,Electric,None,8,FALSE,50,50,20,Ground,,45,Fast,Ordinary,69,90,60,90,60,121,490
837,Rolycoly,탄동,Rolycoly,Default,Rock,None,8,FALSE,50,50,15,Mineral,,255,MediumSlow,Ordinary,30,40,50,40,50,30,240
838,Carkol,탄차곤,Carkol,Default,Rock,Fire,8,FALSE,50,50,15,Mineral,,120,MediumSlow,Ordinary,80,60,90,60,70,50,410
839,Coalossal,석탄산,Coalossal,Default,Rock,Fire,8,FALSE,50,50,15,Mineral,,45,MediumSlow,Ordinary,110,80,120,80,90,30,510
840,Applin,과사삭벌레,Applin,Default,Grass,Dragon,8,FALSE,50,50,20,Grass,Dragon,255,Erratic,Ordinary,40,40,80,40,40,20,260
841,Flapple,애프룡,Flapple,Default,Grass,Dragon,8,FALSE,50,50,20,Grass,Dragon,45,Erratic,Ordinary,70,110,80,95,60,70,485
842,Appletun,단지래플,Appletun,Default,Grass,Dragon,8,FALSE,50,50,20,Grass,Dragon,45,Erratic,Ordinary,110,85,80,100,80,30,485
843,Silicobra,모래뱀,Silicobra,Default,Ground,None,8,FALSE,50,50,20,Ground,Dragon,255,MediumFast,Ordinary,52,57,75,35,50,46,315
844,Sandaconda,사다이사,Sandaconda,Default,Ground,None,8,FALSE,50,50,20,Ground,Dragon,120,MediumFast,Ordinary,72,107,125,65,70,71,510
845,Cramorant,윽우지,Cramorant,Default,Flying,Water,8,FALSE,50,50,20,Water1,Flying,45,MediumFast,Ordinary,70,85,55,85,95,85,475
846,Arrokuda,찌로꾸치,Arrokuda,Default,Water,None,8,FALSE,50,50,20,Water2,,255,Slow,Ordinary,41,63,40,40,30,66,280
847,Barraskewda,꼬치조,Barraskewda,Default,Water,None,8,FALSE,50,50,20,Water2,,60,Slow,Ordinary,61,123,60,60,50,136,490
848,Toxel,일레즌,Toxel,Default,Electric,Poison,8,FALSE,50,50,25,Undiscovered,,75,MediumSlow,Ordinary,40,38,35,54,35,40,242
849,Toxtricity,스트린더,Toxtricity Amped Form,Amped,Electric,Poison,8,FALSE,50,50,25,Human-Like,,45,MediumSlow,Ordinary,75,98,70,114,70,75,502
849,Toxtricity,스트린더,Toxtricity Low-Key Form,Low-Key,Electric,Poison,8,FALSE,50,50,25,Human-Like,,45,MediumSlow,Ordinary,75,98,70,114,70,75,502
850,Sizzlipede,태우지네,Sizzlipede,Default,Fire,Bug,8,FALSE,50,50,20,Bug,,190,MediumFast,Ordinary,50,65,45,50,50,45,305
851,Centiskorch,다태우지네,Centiskorch,Default,Fire,Bug,8,FALSE,50,50,20,Bug,,75,MediumFast,Ordinary,100,115,65,90,90,65,525
852,Clobbopus,때때무노,Clobbopus,Default,Fighting,None,8,FALSE,50,50,25,Water1,Human-Like,180,MediumSlow,Ordinary,50,68,60,50,50,32,310
853,Grapploct,케오퍼스,Grapploct,Default,Fighting,None,8,FALSE,50,50,25,Water1,Human-Like,45,MediumSlow,Ordinary,80,118,90,70,80,42,480
854,Sinistea,데인차,Sinistea,Default,Ghost,None,8,TRUE,0,0,20,Mineral,Amorphous,120,MediumFast,Ordinary,40,45,45,74,54,50,308
855,Polteageist,포트데스,Polteageist,Default,Ghost,None,8,TRUE,0,0,20,Mineral,Amorphous,60,MediumFast,Ordinary,60,65,65,134,114,70,508
856,Hatenna,몸지브림,Hatenna,Default,Psychic,None,8,FALSE,0,100,20,Fairy,,235,Slow,Ordinary,42,30,45,56,53,39,265
857,Hattrem,손지브림,Hattrem,Default,Psychic,None,8,FALSE,0,100,20,Fairy,,120,Slow,Ordinary,57,40,65,86,73,49,370
858,Hatterene,브리무음,Hatterene,Default,Psychic,Fairy,8,FALSE,0,100,20,Fairy,,45,Slow,Ordinary,57,90,95,136,103,29,510
859,Impidimp,메롱꿍,Impidimp,Default,Dark,Fairy,8,FALSE,100,0,20,Fairy,Human-Like,255,MediumFast,Ordinary,45,45,30,55,40,50,265
860,Morgrem,쏘겨모,Morgrem,Default,Dark,Fairy,8,FALSE,100,0,20,Fairy,Human-Like,120,MediumFast,Ordinary,65,60,45,75,55,70,370
861,Grimmsnarl,오롱털,Grimmsnarl,Default,Dark,Fairy,8,FALSE,100,0,20,Fairy,Human-Like,45,MediumFast,Ordinary,95,120,65,95,75,60,510
862,Obstagoon,가로막구리,Obstagoon,Default,Dark,Normal,8,FALSE,50,50,15,Ground,,45,MediumFast,Ordinary,93,90,101,60,81,95,520
863,Perrserker,나이킹,Perrserker,Default,Steel,None,8,FALSE,50,50,20,Ground,,90,MediumFast,Ordinary,70,110,100,50,60,50,440
864,Cursola,산호르곤,Cursola,Default,Ghost,None,8,FALSE,25,75,20,Water1,Water3,30,Fast,Ordinary,60,95,50,145,130,30,510
865,Sirfetch'd,창파나이트,Sirfetch'd,Default,Fighting,None,8,FALSE,50,50,20,Flying,Ground,45,MediumFast,Ordinary,62,135,95,68,82,65,507
866,Mr. Rime,마임꽁꽁,Mr. Rime,Default,Ice,Psychic,8,FALSE,50,50,25,Human-Like,,45,MediumFast,Ordinary,80,85,75,110,100,70,520
867,Runerigus,데스판,Runerigus,Default,Ground,Ghost,8,FALSE,50,50,25,Mineral,Amorphous,90,MediumFast,Ordinary,58,95,145,50,105,30,483
868,Milcery,마빌크,Milcery,Default,Fairy,None,8,FALSE,0,100,20,Fairy,Amorphous,200,MediumFast,Ordinary,45,40,40,50,61,34,270
869,Alcremie,마휘핑,Alcremie,Default,Fairy,None,8,FALSE,0,100,20,Fairy,Amorphous,100,MediumFast,Ordinary,65,60,75,110,121,64,495
870,Falinks,대여르,Falinks,Default,Fighting,None,8,TRUE,0,0,25,Fairy,Mineral,45,MediumFast,Ordinary,65,100,100,70,60,75,470
871,Pincurchin,찌르성게,Pincurchin,Default,Electric,None,8,FALSE,50,50,20,Water1,Amorphous,75,MediumFast,Ordinary,48,101,95,91,85,15,435
872,Snom,누니머기,Snom,Default,Ice,Bug,8,FALSE,50,50,20,Bug,,190,MediumFast,Ordinary,30,25,35,45,30,20,185
873,Frosmoth,모스노우,Frosmoth,Default,Ice,Bug,8,FALSE,50,50,20,Bug,,75,MediumFast,Ordinary,70,65,60,125,90,65,475
874,Stonjourner,돌헨진,Stonjourner,Default,Rock,None,8,FALSE,50,50,25,Mineral,,60,Slow,Ordinary,100,125,135,20,20,70,470
875,Eiscue,빙큐보,Eiscue Ice Face,Ice Face,Ice,None,8,FALSE,50,50,25,Water1,Ground,60,Slow,Ordinary,75,80,110,65,90,50,470
875,Eiscue,빙큐보,Eiscue Noice Face,Noice Face,Ice,None,8,FALSE,50,50,25,Water1,Ground,60,Slow,Ordinary,75,80,70,65,50,130,470
876,Indeedee,에써르,Indeedee Male,Male,Psychic,Normal,8,FALSE,100,0,40,Fairy,,30,Fast,Ordinary,60,65,55,105,95,95,475
876,Indeedee,에써르,Indeedee Female,Female,Psychic,Normal,8,FALSE,0,100,40,Fairy,,30,Fast,Ordinary,70,55,65,95,105,85,475
877,Morpeko,모르페코,Morpeko Full Berry Mode,Full Berry Mode,Electric,Dark,8,FALSE,50,50,10,Ground,Fairy,180,MediumFast,Ordinary,58,95,58,70,58,97,436
877,Morpeko,모르페코,Morpeko Hangry Mode,Hangry Mode,Electric,Dark,8,FALSE,50,50,10,Ground,Fairy,180,MediumFast,Ordinary,58,95,58,70,58,97,436
878,Cufant,끼리동,Cufant,Default,Steel,None,8,FALSE,50,50,25,Ground,Mineral,190,MediumFast,Ordinary,72,80,49,40,49,40,330
879,Copperajah,대왕끼리동,Copperajah,Default,Steel,None,8,FALSE,50,50,25,Ground,Mineral,90,MediumFast,Ordinary,122,130,69,80,69,30,500
880,Dracozolt,파치래곤,Dracozolt,Default,Electric,Dragon,8,TRUE,0,0,35,Undiscovered,,45,Slow,Ordinary,90,100,90,80,70,75,505
881,Arctozolt,파치르돈,Arctozolt,Default,Electric,Ice,8,TRUE,0,0,35,Undiscovered,,45,Slow,Ordinary,90,100,90,90,80,55,505
882,Dracovish,어래곤,Dracovish,Default,Water,Dragon,8,TRUE,0,0,35,Undiscovered,,45,Slow,Ordinary,90,90,100,70,80,75,505
883,Arctovish,어치르돈,Arctovish,Default,Water,Ice,8,TRUE,0,0,35,Undiscovered,,45,Slow,Ordinary,90,90,100,80,90,55,505
884,Duraludon,두랄루돈,Duraludon,Default,Steel,Dragon,8,FALSE,50,50,30,Mineral,Dragon,45,MediumFast,Ordinary,70,95,115,120,50,85,535
885,Dreepy,드라꼰,Dreepy,Default,Dragon,Ghost,8,FALSE,50,50,40,Amorphous,Dragon,45,Slow,Ordinary,28,60,30,40,30,82,270
886,Drakloak,드래런치,Drakloak,Default,Dragon,Ghost,8,FALSE,50,50,40,Amorphous,Dragon,45,Slow,Ordinary,68,80,50,60,50,102,410
887,Dragapult,드래펄트,Dragapult,Default,Dragon,Ghost,8,FALSE,50,50,40,Amorphous,Dragon,45,Slow,Ordinary,88,120,75,100,75,142,600
888,Zacian,자시안,Zacian Hero of Many Battles,Hero of Many Battles,Fairy,None,8,TRUE,0,0,120,Undiscovered,,10,Slow,Legendary,92,120,115,80,115,138,660
